15/03/2024 14:00:00 - 15/03/2024 15:00:00,BZN|BG,Solar,789.13
15/03/2024 15:00:00 - 15/03/2024 16:00:00,BZN|BG,Solar,659.03
15/03/2024 16:00:00 - 15/03/2024 17:00:00,BZN|BG,Solar,383.17
15/03/2024 17:00:00 - 15/03/2024 18:00:00,BZN|BG,Solar,126.89
15/03/2024 18:00:00 - 15/03/2024 19:00:00,BZN|BG,Solar,7.80
16/03/2024 06:00:00 - 16/03/2024 07:00:00,BZN|BG,Solar,15.03
16/03/2024 07:00:00 - 16/03/2024 08:00:00,BZN|BG,Solar,284.37
16/03/2024 08:00:00 - 16/03/2024 09:00:00,BZN|BG,Solar,813.12
16/03/2024 09:00:00 - 16/03/2024 10:00:00,BZN|BG,Solar,1284.56
16/03/2024 10:00:00 - 16/03/2024 11:00:00,BZN|BG,Solar,1634.94
16/03/2024 11:00:00 - 16/03/2024 12:00:00,BZN|BG,Solar,1850.73
16/03/2024 12:00:00 - 16/03/2024 13:00:00,BZN|BG,Solar,1924.69
16/03/2024 13:00:00 - 16/03/2024 14:00:00,BZN|BG,Solar,1926.60
16/03/2024 14:00:00 - 16/03/2024 15:00:00,BZN|BG,Solar,1800.10
16/03/2024 15:00:00 - 16/03/2024 16:00:00,BZN|BG,Solar,1464.12
16/03/2024 16:00:00 - 16/03/2024 17:00:00,BZN|BG,Solar,952.11
16/03/2024 17:00:00 - 16/03/2024 18:00:00,BZN|BG,Solar,266.20
16/03/2024 18:00:00 - 16/03/2024 19:00:00,BZN|BG,Solar,10.41
17/03/2024 06:00:00 - 17/03/2024 07:00:00,BZN|BG,Solar,21.10
17/03/2024 07:00:00 - 17/03/2024 08:00:00,BZN|BG,Solar,280.63
17/03/2024 08:00:00 - 17/03/2024 09:00:00,BZN|BG,Solar,746.82
17/03/2024 09:00:00 - 17/03/2024 10:00:00,BZN|BG,Solar,1294.51
17/03/2024 10:00:00 - 17/03/2024 11:00:00,BZN|BG,Solar,1741.46
17/03/2024 11:00:00 - 17/03/2024 12:00:00,BZN|BG,Solar,1968.28
17/03/2024 12:00:00 - 17/03/2024 13:00:00,BZN|BG,Solar,1961.49
17/03/2024 13:00:00 - 17/03/2024 14:00:00,BZN|BG,Solar,1766.85
17/03/2024 14:00:00 - 17/03/2024 15:00:00,BZN|BG,Solar,1462.24
17/03/2024 15:00:00 - 17/03/2024 16:00:00,BZN|BG,Solar,1116.90
17/03/2024 16:00:00 - 17/03/2024 17:00:00,BZN|BG,Solar,615.11
17/03/2024 17:00:00 - 17/03/2024 18:00:00,BZN|BG,Solar,192.93
17/03/2024 18:00:00 - 17/03/2024 19:00:00,BZN|BG,Solar,10.27
18/03/2024 06:00:00 - 18/03/2024 07:00:00,BZN|BG,Solar,30.84
18/03/2024 07:00:00 - 18/03/2024 08:00:00,BZN|BG,Solar,489.44
18/03/2024 08:00:00 - 18/03/2024 09:00:00,BZN|BG,Solar,1271.07
18/03/2024 09:00:00 - 18/03/2024 10:00:00,BZN|BG,Solar,1843.88
18/03/2024 10:00:00 - 18/03/2024 11:00:00,BZN|BG,Solar,2179.52
18/03/2024 11:00:00 - 18/03/2024 12:00:00,BZN|BG,Solar,2235.51
18/03/2024 12:00:00 - 18/03/2024 13:00:00,BZN|BG,Solar,2187.31
18/03/2024 13:00:00 - 18/03/2024 14:00:00,BZN|BG,Solar,1980.79
18/03/2024 14:00:00 - 18/03/2024 15:00:00,BZN|BG,Solar,1637.78
18/03/2024 15:00:00 - 18/03/2024 16:00:00,BZN|BG,Solar,1258.01
18/03/2024 16:00:00 - 18/03/2024 17:00:00,BZN|BG,Solar,753.11
18/03/2024 17:00:00 - 18/03/2024 18:00:00,BZN|BG,Solar,268.68
18/03/2024 18:00:00 - 18/03/2024 19:00:00,BZN|BG,Solar,16.70
19/03/2024 06:00:00 - 19/03/2024 07:00:00,BZN|BG,Solar,13.04
19/03/2024 07:00:00 - 19/03/2024 08:00:00,BZN|BG,Solar,142.67
19/03/2024 08:00:00 - 19/03/2024 09:00:00,BZN|BG,Solar,390.35
19/03/2024 09:00:00 - 19/03/2024 10:00:00,BZN|BG,Solar,622.83
19/03/2024 10:00:00 - 19/03/2024 11:00:00,BZN|BG,Solar,701.84
19/03/2024 11:00:00 - 19/03/2024 12:00:00,BZN|BG,Solar,786.25
19/03/2024 12:00:00 - 19/03/2024 13:00:00,BZN|BG,Solar,718.40
19/03/2024 13:00:00 - 19/03/2024 14:00:00,BZN|BG,Solar,623.76
19/03/2024 14:00:00 - 19/03/2024 15:00:00,BZN|BG,Solar,553.44
19/03/2024 15:00:00 - 19/03/2024 16:00:00,BZN|BG,Solar,410.80
19/03/2024 16:00:00 - 19/03/2024 17:00:00,BZN|BG,Solar,227.49
19/03/2024 17:00:00 - 19/03/2024 18:00:00,BZN|BG,Solar,86.73
19/03/2024 18:00:00 - 19/03/2024 19:00:00,BZN|BG,Solar,7.92
20/03/2024 06:00:00 - 20/03/2024 07:00:00,BZN|BG,Solar,29.00
20/03/2024 07:00:00 - 20/03/2024 08:00:00,BZN|BG,Solar,499.90
20/03/2024 08:00:00 - 20/03/2024 09:00:00,BZN|BG,Solar,1286.46
20/03/2024 09:00:00 - 20/03/2024 10:00:00,BZN|BG,Solar,1895.36
20/03/2024 10:00:00 - 20/03/2024 11:00:00,BZN|BG,Solar,2168.40
20/03/2024 11:00:00 - 20/03/2024 12:00:00,BZN|BG,Solar,1957.30
20/03/2024 12:00:00 - 20/03/2024 13:00:00,BZN|BG,Solar,1836.54
20/03/2024 13:00:00 - 20/03/2024 14:00:00,BZN|BG,Solar,1767.02
20/03/2024 14:00:00 - 20/03/2024 15:00:00,BZN|BG,Solar,1627.82
20/03/2024 15:00:00 - 20/03/2024 16:00:00,BZN|BG,Solar,1624.47
20/03/2024 16:00:00 - 20/03/2024 17:00:00,BZN|BG,Solar,1049.32
20/03/2024 17:00:00 - 20/03/2024 18:00:00,BZN|BG,Solar,350.21
20/03/2024 18:00:00 - 20/03/2024 19:00:00,BZN|BG,Solar,24.06
21/03/2024 06:00:00 - 21/03/2024 07:00:00,BZN|BG,Solar,40.91
21/03/2024 07:00:00 - 21/03/2024 08:00:00,BZN|BG,Solar,519.36
21/03/2024 08:00:00 - 21/03/2024 09:00:00,BZN|BG,Solar,1247.30
21/03/2024 09:00:00 - 21/03/2024 10:00:00,BZN|BG,Solar,1742.87
21/03/2024 10:00:00 - 21/03/2024 11:00:00,BZN|BG,Solar,2016.90
21/03/2024 11:00:00 - 21/03/2024 12:00:00,BZN|BG,Solar,1942.41
21/03/2024 12:00:00 - 21/03/2024 13:00:00,BZN|BG,Solar,1715.89
21/03/2024 13:00:00 - 21/03/2024 14:00:00,BZN|BG,Solar,1690.81
21/03/2024 14:00:00 - 21/03/2024 15:00:00,BZN|BG,Solar,1524.20
21/03/2024 15:00:00 - 21/03/2024 16:00:00,BZN|BG,Solar,1271.47
21/03/2024 16:00:00 - 21/03/2024 17:00:00,BZN|BG,Solar,934.17
21/03/2024 17:00:00 - 21/03/2024 18:00:00,BZN|BG,Solar,342.24
21/03/2024 18:00:00 - 21/03/2024 19:00:00,BZN|BG,Solar,24.07
22/03/2024 06:00:00 - 22/03/2024 07:00:00,BZN|BG,Solar,47.18
22/03/2024 07:00:00 - 22/03/2024 08:00:00,BZN|BG,Solar,540.78
22/03/2024 08:00:00 - 22/03/2024 09:00:00,BZN|BG,Solar,1321.66
22/03/2024 09:00:00 - 22/03/2024 10:00:00,BZN|BG,Solar,1882.28
22/03/2024 10:00:00 - 22/03/2024 11:00:00,BZN|BG,Solar,2178.53
22/03/2024 11:00:00 - 22/03/2024 12:00:00,BZN|BG,Solar,2331.47
22/03/2024 12:00:00 - 22/03/2024 13:00:00,BZN|BG,Solar,2368.48
22/03/2024 13:00:00 - 22/03/2024 14:00:00,BZN|BG,Solar,2283.42
22/03/2024 14:00:00 - 22/03/2024 15:00:00,BZN|BG,Solar,2113.57
22/03/2024 15:00:00 - 22/03/2024 16:00:00,BZN|BG,Solar,1745.52
22/03/2024 16:00:00 - 22/03/2024 17:00:00,BZN|BG,Solar,1166.97
22/03/2024 17:00:00 - 22/03/2024 18:00:00,BZN|BG,Solar,402.31
22/03/2024 18:00:00 - 22/03/2024 19:00:00,BZN|BG,Solar,30.25
23/03/2024 06:00:00 - 23/03/2024 07:00:00,BZN|BG,Solar,60.42
23/03/2024 07:00:00 - 23/03/2024 08:00:00,BZN|BG,Solar,626.92
23/03/2024 08:00:00 - 23/03/2024 09:00:00,BZN|BG,Solar,1445.07
23/03/2024 09:00:00 - 23/03/2024 10:00:00,BZN|BG,Solar,2039.19
23/03/2024 10:00:00 - 23/03/2024 11:00:00,BZN|BG,Solar,2356.05
23/03/2024 11:00:00 - 23/03/2024 12:00:00,BZN|BG,Solar,2410.41
23/03/2024 12:00:00 - 23/03/2024 13:00:00,BZN|BG,Solar,2442.31
23/03/2024 13:00:00 - 23/03/2024 14:00:00,BZN|BG,Solar,2174.35
23/03/2024 14:00:00 - 23/03/2024 15:00:00,BZN|BG,Solar,1926.21
23/03/2024 15:00:00 - 23/03/2024 16:00:00,BZN|BG,Solar,1611.67
23/03/2024 16:00:00 - 23/03/2024 17:00:00,BZN|BG,Solar,1290.76
23/03/2024 17:00:00 - 23/03/2024 18:00:00,BZN|BG,Solar,477.85
23/03/2024 18:00:00 - 23/03/2024 19:00:00,BZN|BG,Solar,30.82
24/03/2024 06:00:00 - 24/03/2024 07:00:00,BZN|BG,Solar,61.62
24/03/2024 07:00:00 - 24/03/2024 08:00:00,BZN|BG,Solar,452.27
24/03/2024 08:00:00 - 24/03/2024 09:00:00,BZN|BG,Solar,1001.29
24/03/2024 09:00:00 - 24/03/2024 10:00:00,BZN|BG,Solar,1466.45
24/03/2024 10:00:00 - 24/03/2024 11:00:00,BZN|BG,Solar,1725.34
24/03/2024 11:00:00 - 24/03/2024 12:00:00,BZN|BG,Solar,1875.44
24/03/2024 12:00:00 - 24/03/2024 13:00:00,BZN|BG,Solar,2003.74
24/03/2024 13:00:00 - 24/03/2024 14:00:00,BZN|BG,Solar,1919.76
24/03/2024 14:00:00 - 24/03/2024 15:00:00,BZN|BG,Solar,1692.71
24/03/2024 15:00:00 - 24/03/2024 16:00:00,BZN|BG,Solar,1332.35
24/03/2024 16:00:00 - 24/03/2024 17:00:00,BZN|BG,Solar,879.10
24/03/2024 17:00:00 - 24/03/2024 18:00:00,BZN|BG,Solar,320.47
24/03/2024 18:00:00 - 24/03/2024 19:00:00,BZN|BG,Solar,26.13
25/03/2024 06:00:00 - 25/03/2024 07:00:00,BZN|BG,Solar,8.63
25/03/2024 07:00:00 - 25/03/2024 08:00:00,BZN|BG,Solar,115.32
25/03/2024 08:00:00 - 25/03/2024 09:00:00,BZN|BG,Solar,407.27
25/03/2024 09:00:00 - 25/03/2024 10:00:00,BZN|BG,Solar,931.51
25/03/2024 10:00:00 - 25/03/2024 11:00:00,BZN|BG,Solar,1375.59
25/03/2024 11:00:00 - 25/03/2024 12:00:00,BZN|BG,Solar,1369.57
25/03/2024 12:00:00 - 25/03/2024 13:00:00,BZN|BG,Solar,1363.86
25/03/2024 13:00:00 - 25/03/2024 14:00:00,BZN|BG,Solar,1497.36
25/03/2024 14:00:00 - 25/03/2024 15:00:00,BZN|BG,Solar,1522.82
25/03/2024 15:00:00 - 25/03/2024 16:00:00,BZN|BG,Solar,1377.08
25/03/2024 16:00:00 - 25/03/2024 17:00:00,BZN|BG,Solar,942.26
25/03/2024 17:00:00 - 25/03/2024 18:00:00,BZN|BG,Solar,402.82
25/03/2024 18:00:00 - 25/03/2024 19:00:00,BZN|BG,Solar,38.55
26/03/2024 06:00:00 - 26/03/2024 07:00:00,BZN|BG,Solar,78.05
26/03/2024 07:00:00 - 26/03/2024 08:00:00,BZN|BG,Solar,620.29
26/03/2024 08:00:00 - 26/03/2024 09:00:00,BZN|BG,Solar,1321.54
26/03/2024 09:00:00 - 26/03/2024 10:00:00,BZN|BG,Solar,1762.66
26/03/2024 10:00:00 - 26/03/2024 11:00:00,BZN|BG,Solar,1880.48
26/03/2024 11:00:00 - 26/03/2024 12:00:00,BZN|BG,Solar,1877.72
26/03/2024 12:00:00 - 26/03/2024 13:00:00,BZN|BG,Solar,1811.95
26/03/2024 13:00:00 - 26/03/2024 14:00:00,BZN|BG,Solar,1650.94
26/03/2024 14:00:00 - 26/03/2024 15:00:00,BZN|BG,Solar,1290.21
26/03/2024 15:00:00 - 26/03/2024 16:00:00,BZN|BG,Solar,869.00
26/03/2024 16:00:00 - 26/03/2024 17:00:00,BZN|BG,Solar,426.38
26/03/2024 17:00:00 - 26/03/2024 18:00:00,BZN|BG,Solar,130.07
26/03/2024 18:00:00 - 26/03/2024 19:00:00,BZN|BG,Solar,9.49
27/03/2024 06:00:00 - 27/03/2024 07:00:00,BZN|BG,Solar,21.10
27/03/2024 07:00:00 - 27/03/2024 08:00:00,BZN|BG,Solar,164.16
27/03/2024 08:00:00 - 27/03/2024 09:00:00,BZN|BG,Solar,510.66
27/03/2024 09:00:00 - 27/03/2024 10:00:00,BZN|BG,Solar,898.70
27/03/2024 10:00:00 - 27/03/2024 11:00:00,BZN|BG,Solar,1306.65
27/03/2024 11:00:00 - 27/03/2024 12:00:00,BZN|BG,Solar,1644.97
27/03/2024 12:00:00 - 27/03/2024 13:00:00,BZN|BG,Solar,1820.81
27/03/2024 13:00:00 - 27/03/2024 14:00:00,BZN|BG,Solar,1807.01
27/03/2024 14:00:00 - 27/03/2024 15:00:00,BZN|BG,Solar,1486.91
27/03/2024 15:00:00 - 27/03/2024 16:00:00,BZN|BG,Solar,1089.24
27/03/2024 16:00:00 - 27/03/2024 17:00:00,BZN|BG,Solar,631.22
27/03/2024 17:00:00 - 27/03/2024 18:00:00,BZN|BG,Solar,278.61
27/03/2024 18:00:00 - 27/03/2024 19:00:00,BZN|BG,Solar,29.89
28/03/2024 06:00:00 - 28/03/2024 07:00:00,BZN|BG,Solar,26.32
28/03/2024 07:00:00 - 28/03/2024 08:00:00,BZN|BG,Solar,232.33
28/03/2024 08:00:00 - 28/03/2024 09:00:00,BZN|BG,Solar,586.37
28/03/2024 09:00:00 - 28/03/2024 10:00:00,BZN|BG,Solar,929.79
28/03/2024 10:00:00 - 28/03/2024 11:00:00,BZN|BG,Solar,1163.22
28/03/2024 11:00:00 - 28/03/2024 12:00:00,BZN|BG,Solar,1634.52
28/03/2024 12:00:00 - 28/03/2024 13:00:00,BZN|BG,Solar,1691.29
28/03/2024 13:00:00 - 28/03/2024 14:00:00,BZN|BG,Solar,1696.20
28/03/2024 14:00:00 - 28/03/2024 15:00:00,BZN|BG,Solar,1577.74
28/03/2024 15:00:00 - 28/03/2024 16:00:00,BZN|BG,Solar,1426.80
28/03/2024 16:00:00 - 28/03/2024 17:00:00,BZN|BG,Solar,1095.61
28/03/2024 17:00:00 - 28/03/2024 18:00:00,BZN|BG,Solar,428.19
28/03/2024 18:00:00 - 28/03/2024 19:00:00,BZN|BG,Solar,42.67
29/03/2024 06:00:00 - 29/03/2024 07:00:00,BZN|BG,Solar,74.56
29/03/2024 07:00:00 - 29/03/2024 08:00:00,BZN|BG,Solar,643.12
29/03/2024 08:00:00 - 29/03/2024 09:00:00,BZN|BG,Solar,1345.99
29/03/2024 09:00:00 - 29/03/2024 10:00:00,BZN|BG,Solar,1865.00
29/03/2024 10:00:00 - 29/03/2024 11:00:00,BZN|BG,Solar,2103.21
29/03/2024 11:00:00 - 29/03/2024 12:00:00,BZN|BG,Solar,1778.70
29/03/2024 12:00:00 - 29/03/2024 13:00:00,BZN|BG,Solar,1786.20
29/03/2024 13:00:00 - 29/03/2024 14:00:00,BZN|BG,Solar,1753.51
29/03/2024 14:00:00 - 29/03/2024 15:00:00,BZN|BG,Solar,2018.70
29/03/2024 15:00:00 - 29/03/2024 16:00:00,BZN|BG,Solar,1652.90
29/03/2024 16:00:00 - 29/03/2024 17:00:00,BZN|BG,Solar,1240.67
29/03/2024 17:00:00 - 29/03/2024 18:00:00,BZN|BG,Solar,488.07
29/03/2024 18:00:00 - 29/03/2024 19:00:00,BZN|BG,Solar,39.33
30/03/2024 06:00:00 - 30/03/2024 07:00:00,BZN|BG,Solar,87.30
30/03/2024 07:00:00 - 30/03/2024 08:00:00,BZN|BG,Solar,610.24
30/03/2024 08:00:00 - 30/03/2024 09:00:00,BZN|BG,Solar,1283.18
30/03/2024 09:00:00 - 30/03/2024 10:00:00,BZN|BG,Solar,1800.41
30/03/2024 10:00:00 - 30/03/2024 11:00:00,BZN|BG,Solar,2082.21
30/03/2024 11:00:00 - 30/03/2024 12:00:00,BZN|BG,Solar,2008.67
30/03/2024 12:00:00 - 30/03/2024 13:00:00,BZN|BG,Solar,2008.62
30/03/2024 13:00:00 - 30/03/2024 14:00:00,BZN|BG,Solar,1928.47
30/03/2024 14:00:00 - 30/03/2024 15:00:00,BZN|BG,Solar,1792.09
30/03/2024 15:00:00 - 30/03/2024 16:00:00,BZN|BG,Solar,1755.37
30/03/2024 16:00:00 - 30/03/2024 17:00:00,BZN|BG,Solar,1312.19
30/03/2024 17:00:00 - 30/03/2024 18:00:00,BZN|BG,Solar,526.17
30/03/2024 18:00:00 - 30/03/2024 19:00:00,BZN|BG,Solar,46.64
31/03/2024 06:00:00 - 31/03/2024 07:00:00,BZN|BG,Solar,29.34
31/03/2024 07:00:00 - 31/03/2024 08:00:00,BZN|BG,Solar,232.76
31/03/2024 08:00:00 - 31/03/2024 09:00:00,BZN|BG,Solar,739.53
31/03/2024 09:00:00 - 31/03/2024 10:00:00,BZN|BG,Solar,1281.52
31/03/2024 10:00:00 - 31/03/2024 11:00:00,BZN|BG,Solar,1503.29
31/03/2024 11:00:00 - 31/03/2024 12:00:00,BZN|BG,Solar,1506.64
31/03/2024 12:00:00 - 31/03/2024 13:00:00,BZN|BG,Solar,1234.06
31/03/2024 13:00:00 - 31/03/2024 14:00:00,BZN|BG,Solar,1149.41
31/03/2024 14:00:00 - 31/03/2024 15:00:00,BZN|BG,Solar,1105.43
31/03/2024 15:00:00 - 31/03/2024 16:00:00,BZN|BG,Solar,1064.64
31/03/2024 16:00:00 - 31/03/2024 17:00:00,BZN|BG,Solar,884.74
31/03/2024 17:00:00 - 31/03/2024 18:00:00,BZN|BG,Solar,726.65
31/03/2024 18:00:00 - 31/03/2024 19:00:00,BZN|BG,Solar,291.38
01/04/2024 06:00:00 - 01/04/2024 07:00:00,BZN|BG,Solar,88.44
01/04/2024 07:00:00 - 01/04/2024 08:00:00,BZN|BG,Solar,547.61
01/04/2024 08:00:00 - 01/04/2024 09:00:00,BZN|BG,Solar,1150.86
01/04/2024 09:00:00 - 01/04/2024 10:00:00,BZN|BG,Solar,1687.19
01/04/2024 10:00:00 - 01/04/2024 11:00:00,BZN|BG,Solar,2052.91
01/04/2024 11:00:00 - 01/04/2024 12:00:00,BZN|BG,Solar,2107.85
01/04/2024 12:00:00 - 01/04/2024 13:00:00,BZN|BG,Solar,1974.31
01/04/2024 13:00:00 - 01/04/2024 14:00:00,BZN|BG,Solar,1662.32
01/04/2024 14:00:00 - 01/04/2024 15:00:00,BZN|BG,Solar,1292.78
01/04/2024 15:00:00 - 01/04/2024 16:00:00,BZN|BG,Solar,992.56
01/04/2024 16:00:00 - 01/04/2024 17:00:00,BZN|BG,Solar,670.67
01/04/2024 17:00:00 - 01/04/2024 18:00:00,BZN|BG,Solar,385.71
01/04/2024 18:00:00 - 01/04/2024 19:00:00,BZN|BG,Solar,50.31
02/04/2024 06:00:00 - 02/04/2024 07:00:00,BZN|BG,Solar,76.86
02/04/2024 07:00:00 - 02/04/2024 08:00:00,BZN|BG,Solar,466.29
02/04/2024 08:00:00 - 02/04/2024 09:00:00,BZN|BG,Solar,976.97
02/04/2024 09:00:00 - 02/04/2024 10:00:00,BZN|BG,Solar,1587.55
02/04/2024 10:00:00 - 02/04/2024 11:00:00,BZN|BG,Solar,1798.18
02/04/2024 11:00:00 - 02/04/2024 12:00:00,BZN|BG,Solar,1861.42
02/04/2024 12:00:00 - 02/04/2024 13:00:00,BZN|BG,Solar,1841.74
02/04/2024 13:00:00 - 02/04/2024 14:00:00,BZN|BG,Solar,1702.67
02/04/2024 14:00:00 - 02/04/2024 15:00:00,BZN|BG,Solar,1464.55
02/04/2024 15:00:00 - 02/04/2024 16:00:00,BZN|BG,Solar,1520.04
02/04/2024 16:00:00 - 02/04/2024 17:00:00,BZN|BG,Solar,1106.08
02/04/2024 17:00:00 - 02/04/2024 18:00:00,BZN|BG,Solar,447.01
02/04/2024 18:00:00 - 02/04/2024 19:00:00,BZN|BG,Solar,45.59
03/04/2024 06:00:00 - 03/04/2024 07:00:00,BZN|BG,Solar,138.59
03/04/2024 07:00:00 - 03/04/2024 08:00:00,BZN|BG,Solar,823.48
03/04/2024 08:00:00 - 03/04/2024 09:00:00,BZN|BG,Solar,1602.87
03/04/2024 09:00:00 - 03/04/2024 10:00:00,BZN|BG,Solar,2145.94
03/04/2024 10:00:00 - 03/04/2024 11:00:00,BZN|BG,Solar,2377.90
03/04/2024 11:00:00 - 03/04/2024 12:00:00,BZN|BG,Solar,2437.16
03/04/2024 12:00:00 - 03/04/2024 13:00:00,BZN|BG,Solar,2169.99
03/04/2024 13:00:00 - 03/04/2024 14:00:00,BZN|BG,Solar,2025.05
03/04/2024 14:00:00 - 03/04/2024 15:00:00,BZN|BG,Solar,1776.00
03/04/2024 15:00:00 - 03/04/2024 16:00:00,BZN|BG,Solar,1403.52
03/04/2024 16:00:00 - 03/04/2024 17:00:00,BZN|BG,Solar,849.50
03/04/2024 17:00:00 - 03/04/2024 18:00:00,BZN|BG,Solar,355.78
03/04/2024 18:00:00 - 03/04/2024 19:00:00,BZN|BG,Solar,59.15
04/04/2024 06:00:00 - 04/04/2024 07:00:00,BZN|BG,Solar,0.17
04/04/2024 07:00:00 - 04/04/2024 08:00:00,BZN|BG,Solar,114.25
04/04/2024 08:00:00 - 04/04/2024 09:00:00,BZN|BG,Solar,675.36
04/04/2024 09:00:00 - 04/04/2024 10:00:00,BZN|BG,Solar,1376.88
04/04/2024 10:00:00 - 04/04/2024 11:00:00,BZN|BG,Solar,1921.47
04/04/2024 11:00:00 - 04/04/2024 12:00:00,BZN|BG,Solar,2219.01
04/04/2024 12:00:00 - 04/04/2024 13:00:00,BZN|BG,Solar,2367.31
04/04/2024 13:00:00 - 04/04/2024 14:00:00,BZN|BG,Solar,2345.00
04/04/2024 14:00:00 - 04/04/2024 15:00:00,BZN|BG,Solar,2074.58
04/04/2024 15:00:00 - 04/04/2024 16:00:00,BZN|BG,Solar,1574.73
04/04/2024 16:00:00 - 04/04/2024 17:00:00,BZN|BG,Solar,1296.79
04/04/2024 17:00:00 - 04/04/2024 18:00:00,BZN|BG,Solar,900.55
04/04/2024 18:00:00 - 04/04/2024 19:00:00,BZN|BG,Solar,398.05
05/04/2024 06:00:00 - 05/04/2024 07:00:00,BZN|BG,Solar,0.76
05/04/2024 07:00:00 - 05/04/2024 08:00:00,BZN|BG,Solar,162.04
05/04/2024 08:00:00 - 05/04/2024 09:00:00,BZN|BG,Solar,788.76
05/04/2024 09:00:00 - 05/04/2024 10:00:00,BZN|BG,Solar,1498.81
05/04/2024 10:00:00 - 05/04/2024 11:00:00,BZN|BG,Solar,1870.38
05/04/2024 11:00:00 - 05/04/2024 12:00:00,BZN|BG,Solar,2068.67
05/04/2024 12:00:00 - 05/04/2024 13:00:00,BZN|BG,Solar,2005.61
05/04/2024 13:00:00 - 05/04/2024 14:00:00,BZN|BG,Solar,1766.43
05/04/2024 14:00:00 - 05/04/2024 15:00:00,BZN|BG,Solar,1580.05
05/04/2024 15:00:00 - 05/04/2024 16:00:00,BZN|BG,Solar,1414.86
05/04/2024 16:00:00 - 05/04/2024 17:00:00,BZN|BG,Solar,1443.80
05/04/2024 17:00:00 - 05/04/2024 18:00:00,BZN|BG,Solar,1145.50
05/04/2024 18:00:00 - 05/04/2024 19:00:00,BZN|BG,Solar,529.02
06/04/2024 06:00:00 - 06/04/2024 07:00:00,BZN|BG,Solar,0.90
06/04/2024 07:00:00 - 06/04/2024 08:00:00,BZN|BG,Solar,131.55
06/04/2024 08:00:00 - 06/04/2024 09:00:00,BZN|BG,Solar,675.11
06/04/2024 09:00:00 - 06/04/2024 10:00:00,BZN|BG,Solar,1308.01
06/04/2024 10:00:00 - 06/04/2024 11:00:00,BZN|BG,Solar,1908.77
06/04/2024 11:00:00 - 06/04/2024 12:00:00,BZN|BG,Solar,2024.10
06/04/2024 12:00:00 - 06/04/2024 13:00:00,BZN|BG,Solar,1876.22
06/04/2024 13:00:00 - 06/04/2024 14:00:00,BZN|BG,Solar,1370.78
06/04/2024 14:00:00 - 06/04/2024 15:00:00,BZN|BG,Solar,1281.96
06/04/2024 15:00:00 - 06/04/2024 16:00:00,BZN|BG,Solar,1309.12
06/04/2024 16:00:00 - 06/04/2024 17:00:00,BZN|BG,Solar,1148.41
06/04/2024 17:00:00 - 06/04/2024 18:00:00,BZN|BG,Solar,876.60
06/04/2024 18:00:00 - 06/04/2024 19:00:00,BZN|BG,Solar,326.54
07/04/2024 06:00:00 - 07/04/2024 07:00:00,BZN|BG,Solar,0.76
07/04/2024 07:00:00 - 07/04/2024 08:00:00,BZN|BG,Solar,103.16
07/04/2024 08:00:00 - 07/04/2024 09:00:00,BZN|BG,Solar,595.24
07/04/2024 09:00:00 - 07/04/2024 10:00:00,BZN|BG,Solar,1009.86
07/04/2024 10:00:00 - 07/04/2024 11:00:00,BZN|BG,Solar,1297.37
07/04/2024 11:00:00 - 07/04/2024 12:00:00,BZN|BG,Solar,1298.60
07/04/2024 12:00:00 - 07/04/2024 13:00:00,BZN|BG,Solar,1060.77
07/04/2024 13:00:00 - 07/04/2024 14:00:00,BZN|BG,Solar,991.77
07/04/2024 14:00:00 - 07/04/2024 15:00:00,BZN|BG,Solar,935.06
07/04/2024 15:00:00 - 07/04/2024 16:00:00,BZN|BG,Solar,903.74
07/04/2024 16:00:00 - 07/04/2024 17:00:00,BZN|BG,Solar,994.86
07/04/2024 17:00:00 - 07/04/2024 18:00:00,BZN|BG,Solar,726.89
07/04/2024 18:00:00 - 07/04/2024 19:00:00,BZN|BG,Solar,422.11
08/04/2024 06:00:00 - 08/04/2024 07:00:00,BZN|BG,Solar,1.58
08/04/2024 07:00:00 - 08/04/2024 08:00:00,BZN|BG,Solar,189.37
08/04/2024 08:00:00 - 08/04/2024 09:00:00,BZN|BG,Solar,906.76
08/04/2024 09:00:00 - 08/04/2024 10:00:00,BZN|BG,Solar,1650.84
08/04/2024 10:00:00 - 08/04/2024 11:00:00,BZN|BG,Solar,2155.98
08/04/2024 11:00:00 - 08/04/2024 12:00:00,BZN|BG,Solar,2123.62
08/04/2024 12:00:00 - 08/04/2024 13:00:00,BZN|BG,Solar,2169.49
08/04/2024 13:00:00 - 08/04/2024 14:00:00,BZN|BG,Solar,2195.27
08/04/2024 14:00:00 - 08/04/2024 15:00:00,BZN|BG,Solar,2188.94
08/04/2024 15:00:00 - 08/04/2024 16:00:00,BZN|BG,Solar,2111.76
08/04/2024 16:00:00 - 08/04/2024 17:00:00,BZN|BG,Solar,1970.33
08/04/2024 17:00:00 - 08/04/2024 18:00:00,BZN|BG,Solar,1448.41
08/04/2024 18:00:00 - 08/04/2024 19:00:00,BZN|BG,Solar,648.36
09/04/2024 06:00:00 - 09/04/2024 07:00:00,BZN|BG,Solar,2.69
09/04/2024 07:00:00 - 09/04/2024 08:00:00,BZN|BG,Solar,218.42
09/04/2024 08:00:00 - 09/04/2024 09:00:00,BZN|BG,Solar,956.38
09/04/2024 09:00:00 - 09/04/2024 10:00:00,BZN|BG,Solar,1684.57
